(2.125160778671503, ([4], 0.0005, 1))
(1.9348132119178771, ([14], 0.007000000000000001, 4))
(2.293603594779968, ([14], 0.007000000000000001, 5))
(2.5986087160110474, ([14], 0.0075, 1))
(3.0513786301612855, ([14], 0.0075, 2))
(2.143717401027679, ([14], 0.0075, 3))
(2.6024069443941116, ([14], 0.0075, 4))
(1.5278710203170776, ([14], 0.0075, 5))
(2.7178256855010985, ([14], 0.008, 1))
(2.5508318738937374, ([14], 0.008, 2))
(2.1505337343215944, ([14], 0.008, 3))
(2.898694896697998, ([14], 0.008, 4))
(2.8837558344602585, ([14], 0.008, 5))
(1.4189946250915526, ([14], 0.0085, 1))
(1.491706436932087, ([14], 0.0085, 2))
(1.1467761769890785, ([14], 0.0085, 3))
(2.0056872889995576, ([14], 0.0085, 4))
(1.8915272579193114, ([14], 0.0085, 5))
(1.2254250812530518, ([14], 0.009000000000000001, 1))
(1.5864472806453704, ([14], 0.009000000000000001, 2))
(2.1120330975055692, ([14], 0.009000000000000001, 3))
(1.6112929110527037, ([14], 0.009000000000000001, 4))
(2.0228737192153927, ([14], 0.009000000000000001, 5))
(2.157690675735474, ([14], 0.009500000000000001, 1))
(1.9253408045172695, ([14], 0.009500000000000001, 2))
(1.5891986906528472, ([14], 0.009500000000000001, 3))
(1.2790524975061417, ([14], 0.009500000000000001, 4))
(2.3334028244018556, ([14], 0.009500000000000001, 5))
(2.0832615942955015, ([14], 0.01, 1))
(1.8357216790914535, ([14], 0.01, 2))
(1.6491471009254455, ([14], 0.01, 3))
(2.479624590396881, ([14], 0.01, 4))
(2.1012585089206697, ([14], 0.01, 5))
(3.4465998563766482, ([16], 0.0005, 1))
(1.5709454089403152, ([16], 0.0005, 2))
(1.7449493632316588, ([16], 0.0005, 3))
(1.3724730910062788, ([16], 0.0005, 4))
(1.935883168488741, ([16], 0.0005, 5))
(1.8412672672271728, ([16], 0.001, 1))
(1.6258262693881989, ([16], 0.001, 2))
(1.8993777381181716, ([16], 0.001, 3))
(1.6943765163421631, ([16], 0.001, 4))
(0.6689090366363526, ([16], 0.001, 5))
(1.686918835401535, ([16], 0.0015, 1))
(2.832606385707855, ([16], 0.0015, 2))
(2.1037822637557984, ([16], 0.0015, 3))
(1.8904732035398482, ([16], 0.0015, 4))
(1.5538966732025146, ([16], 0.0015, 5))
(2.3018309154212475, ([16], 0.002, 1))
(1.2187386994361877, ([16], 0.002, 2))
(2.140946865081787, ([16], 0.002, 3))
(1.4881796896457673, ([16], 0.002, 4))
(1.2110481654405594, ([16], 0.002, 5))
(1.0967148022651672, ([16], 0.0025, 1))
(1.9620129585266113, ([16], 0.0025, 2))
(2.7048939557075498, ([16], 0.0025, 3))
(1.5433287695646285, ([16], 0.0025, 4))
(1.4523913265466688, ([16], 0.0025, 5))
(2.453294938802719, ([16], 0.003, 1))
(1.8619186312556266, ([16], 0.003, 2))
(2.1790450171232223, ([16], 0.003, 3))
(2.293714998722076, ([16], 0.003, 4))
(1.7088550553321837, ([16], 0.003, 5))
(1.486796987235546, ([16], 0.0035, 1))
(1.079699421286583, ([16], 0.0035, 2))
(2.3984408395290373, ([16], 0.0035, 3))
(1.2302122446894646, ([16], 0.0035, 4))
(2.465706847667694, ([16], 0.0035, 5))
(1.838968361973763, ([16], 0.004, 1))
(1.79310302144289, ([16], 0.004, 2))
(2.1349888265728953, ([16], 0.004, 3))
(1.6326970443725586, ([16], 0.004, 4))
(1.3656668428182601, ([16], 0.004, 5))
(1.2277235954999923, ([16], 0.0045000000000000005, 1))
(1.234028090596199, ([16], 0.0045000000000000005, 2))
(1.0473590747117996, ([16], 0.0045000000000000005, 3))
(0.8576745600700377, ([16], 0.0045000000000000005, 4))
(1.3659613192081452, ([16], 0.0045000000000000005, 5))
(1.8508368120193481, ([16], 0.005000000000000001, 1))
(1.3028505895137787, ([16], 0.005000000000000001, 2))
(2.1396831423044205, ([16], 0.005000000000000001, 3))
(1.8503123016357421, ([16], 0.005000000000000001, 4))
(1.636611732840538, ([16], 0.005000000000000001, 5))
(2.5058106290102002, ([16], 0.0055, 1))
(1.5763977692723272, ([16], 0.0055, 2))
(2.918985162734985, ([16], 0.0055, 3))
(1.497144569635391, ([16], 0.0055, 4))
(1.5861943633556366, ([16], 0.0055, 5))
(1.3928567923605442, ([16], 0.006, 1))
(2.5526853636503217, ([16], 0.006, 2))
(1.9634453341960907, ([16], 0.006, 3))
(2.3943883419036864, ([16], 0.006, 4))
(2.568821297645569, ([16], 0.006, 5))
(3.3268545672893524, ([16], 0.006500000000000001, 1))
(1.805512104988098, ([16], 0.006500000000000001, 2))
(1.6293099138736724, ([16], 0.006500000000000001, 3))
(1.5172300323843957, ([16], 0.006500000000000001, 4))
(1.8574409291744232, ([16], 0.006500000000000001, 5))
(0.9870757717490196, ([16], 0.007000000000000001, 1))
(1.4963405833244323, ([16], 0.007000000000000001, 2))
(1.7301601499915122, ([16], 0.007000000000000001, 3))
(1.7454917581677436, ([16], 0.007000000000000001, 4))
(2.183043228149414, ([16], 0.007000000000000001, 5))
(3.247799356460571, ([16], 0.0075, 1))
(2.728457249760628, ([16], 0.0075, 2))
(0.9621334658861158, ([16], 0.0075, 3))
(1.5250570089817046, ([16], 0.0075, 4))
(2.8066813826560972, ([16], 0.0075, 5))
(2.656184052109718, ([16], 0.008, 1))
(1.3249545142650603, ([16], 0.008, 2))
(2.063018339931965, ([16], 0.008, 3))
(2.0302335814237593, ([16], 0.008, 4))
(1.351780982494354, ([16], 0.008, 5))
(2.3850104973316193, ([16], 0.0085, 1))
(1.7601616472005843, ([16], 0.0085, 2))
(1.8578142807483673, ([16], 0.0085, 3))
(2.3959041390419005, ([16], 0.0085, 4))
(1.6550402302742004, ([16], 0.0085, 5))
(1.522579755306244, ([16], 0.009000000000000001, 1))
(2.5361009061932562, ([16], 0.009000000000000001, 2))
(2.163037285327911, ([16], 0.009000000000000001, 3))
(2.005852018356323, ([16], 0.009000000000000001, 4))
(1.730133491754532, ([16], 0.009000000000000001, 5))
(1.5661139905452728, ([16], 0.009500000000000001, 1))
(1.7929347009658811, ([16], 0.009500000000000001, 2))
(1.6315008038580416, ([16], 0.009500000000000001, 3))
(1.8407241359949111, ([16], 0.009500000000000001, 4))
(1.795973762989044, ([16], 0.009500000000000001, 5))
(2.294977363944054, ([16], 0.01, 1))
(3.2664221630096435, ([16], 0.01, 2))
(2.506120467185974, ([16], 0.01, 3))
(1.6856032461524009, ([16], 0.01, 4))
(2.1186225714087485, ([16], 0.01, 5))
(0.9449778244495391, ([4, 4], 0.0005, 1))
(1.4465282276272773, ([4, 4], 0.0005, 2))
(1.279432052373886, ([4, 4], 0.0005, 3))
(0.916294981598854, ([4, 4], 0.0005, 4))
(0.9209636429920792, ([4, 4], 0.0005, 5))
(1.1102517627179622, ([4, 4], 0.001, 1))
(2.1021947160959247, ([4, 4], 0.001, 2))
(1.0119212300181388, ([4, 4], 0.001, 3))
(0.9878601894378661, ([4, 4], 0.001, 4))
(1.0619058896303177, ([4, 4], 0.001, 5))
(2.2156147181987764, ([4, 4], 0.0015, 1))
(0.847731950879097, ([4, 4], 0.0015, 2))
(1.4837157339453697, ([4, 4], 0.0015, 3))
(1.6674351811408996, ([4, 4], 0.0015, 4))
(0.7993636832237242, ([4, 4], 0.0015, 5))
(0.8050862197875975, ([4, 4], 0.002, 1))
(0.9148433302640914, ([4, 4], 0.002, 2))
(1.8879048377871512, ([4, 4], 0.002, 3))
(0.7381024479866027, ([4, 4], 0.002, 4))
(1.7717838973999023, ([4, 4], 0.002, 5))
(1.2119559899568557, ([4, 4], 0.0025, 1))
(0.9405398908853531, ([4, 4], 0.0025, 2))
(0.9618450359106063, ([4, 4], 0.0025, 3))
(1.8803868577480316, ([4, 4], 0.0025, 4))
(0.94118259704113, ([4, 4], 0.0025, 5))
(0.9315459877252579, ([4, 4], 0.003, 1))
(1.2395089988708494, ([4, 4], 0.003, 2))
(1.921096271276474, ([4, 4], 0.003, 3))
(1.4352680563926696, ([4, 4], 0.003, 4))
(1.8661698789000511, ([4, 4], 0.003, 5))
(1.1823534309864043, ([4, 4], 0.0035, 1))
(1.3637646946907043, ([4, 4], 0.0035, 2))
(0.7688583824634552, ([4, 4], 0.0035, 3))
(1.157424049079418, ([4, 4], 0.0035, 4))
(1.4948398623466492, ([4, 4], 0.0035, 5))
(0.9921604233980179, ([4, 4], 0.004, 1))
(1.5726165667176246, ([4, 4], 0.004, 2))
(1.2172229588031769, ([4, 4], 0.004, 3))
(1.1193450123667716, ([4, 4], 0.004, 4))
(1.5473718442618847, ([4, 4], 0.004, 5))
(1.317715613603592, ([4, 4], 0.0045000000000000005, 1))
(1.6270251080989837, ([4, 4], 0.0045000000000000005, 2))
(1.057193715311587, ([4, 4], 0.0045000000000000005, 3))
(0.9777361110448837, ([4, 4], 0.0045000000000000005, 4))
(1.80537552485615, ([4, 4], 0.0045000000000000005, 5))
(1.299039013683796, ([4, 4], 0.005000000000000001, 1))
(1.9521466493606567, ([4, 4], 0.005000000000000001, 2))
(1.6080821291208267, ([4, 4], 0.005000000000000001, 3))
(1.970820465683937, ([4, 4], 0.005000000000000001, 4))
(1.5524268465042113, ([4, 4], 0.005000000000000001, 5))
(0.9749662160873414, ([4, 4], 0.0055, 1))
(0.9496281027793885, ([4, 4], 0.0055, 2))
(1.712434959411621, ([4, 4], 0.0055, 3))
(0.6181381886005402, ([4, 4], 0.0055, 4))
(1.607459472119808, ([4, 4], 0.0055, 5))
(0.9183687955141068, ([4, 4], 0.006, 1))
(0.39212990236282347, ([4, 4], 0.006, 2))
(0.9833419219255447, ([4, 4], 0.006, 3))
(1.283200046479702, ([4, 4], 0.006, 4))
(1.340290332198143, ([4, 4], 0.006, 5))
(1.8080359876155854, ([4, 4], 0.006500000000000001, 1))
(1.3075273752212524, ([4, 4], 0.006500000000000001, 2))
(1.0381488890647887, ([4, 4], 0.006500000000000001, 3))
(1.2006402209997176, ([4, 4], 0.006500000000000001, 4))
(0.9924505130052566, ([4, 4], 0.006500000000000001, 5))
(1.4862150058746337, ([4, 4], 0.007000000000000001, 1))
(1.3568533174693584, ([4, 4], 0.007000000000000001, 2))
(1.1227000892162322, ([4, 4], 0.007000000000000001, 3))
(1.1285092371702194, ([4, 4], 0.007000000000000001, 4))
(1.0419559658169746, ([4, 4], 0.007000000000000001, 5))
(1.1669532449245452, ([4, 4], 0.0075, 1))
(1.746381133854389, ([4, 4], 0.0075, 2))
(1.2784416317939757, ([4, 4], 0.0075, 3))
(1.3887222688645124, ([4, 4], 0.0075, 4))
(1.4448186383247374, ([4, 4], 0.0075, 5))
(0.9341620802879333, ([4, 4], 0.008, 1))
(2.0118005380630493, ([4, 4], 0.008, 2))
(0.9932760927677154, ([4, 4], 0.008, 3))
(1.2769136354923247, ([4, 4], 0.008, 4))
(1.044349147439003, ([4, 4], 0.008, 5))
(0.8965409815311431, ([4, 4], 0.0085, 1))
(0.9853246376514434, ([4, 4], 0.0085, 2))
(1.3149196628332138, ([4, 4], 0.0085, 3))
(1.7586041704416275, ([4, 4], 0.0085, 4))
(0.9345708892345428, ([4, 4], 0.0085, 5))
(2.1636887402534484, ([4, 4], 0.009000000000000001, 1))
(1.027008687019348, ([4, 4], 0.009000000000000001, 2))
(0.9919130777120589, ([4, 4], 0.009000000000000001, 3))
(1.3089419040679933, ([4, 4], 0.009000000000000001, 4))
(1.5725301761627197, ([4, 4], 0.009000000000000001, 5))
(0.6762556344866751, ([4, 4], 0.009500000000000001, 1))
(1.1507013306617737, ([4, 4], 0.009500000000000001, 2))
(1.1271164224147796, ([4, 4], 0.009500000000000001, 3))
(1.0908303022384644, ([4, 4], 0.009500000000000001, 4))
(1.6174270124435424, ([4, 4], 0.009500000000000001, 5))
(3.0509555656909937, ([4, 4], 0.01, 1))
(1.480531625509262, ([4, 4], 0.01, 2))
(0.9606959567070007, ([4, 4], 0.01, 3))
(1.2183478474617004, ([4, 4], 0.01, 4))
(1.287003016769886, ([4, 4], 0.01, 5))
(1.1725784528255463, ([4, 6], 0.0005, 1))
(2.0415946424007414, ([4, 6], 0.0005, 2))
(1.4805259439945222, ([4, 6], 0.0005, 3))
(0.8130843255519867, ([4, 6], 0.0005, 4))
(1.8912045419216157, ([4, 6], 0.0005, 5))
(1.235481846809387, ([4, 6], 0.001, 1))
(1.6181671338081358, ([4, 6], 0.001, 2))
(1.1994127259254455, ([4, 6], 0.001, 3))
(1.9782378576695918, ([4, 6], 0.001, 4))
(1.7868394467830657, ([4, 6], 0.001, 5))
(1.074490268588066, ([4, 6], 0.0015, 1))
(1.7286777630448342, ([4, 6], 0.0015, 2))
(1.4030985414981842, ([4, 6], 0.0015, 3))
(1.1836536810398102, ([4, 6], 0.0015, 4))
(1.039227724134922, ([4, 6], 0.0015, 5))
(1.6290363001823427, ([4, 6], 0.002, 1))
(0.9475698903799058, ([4, 6], 0.002, 2))
(1.3558035349845887, ([4, 6], 0.002, 3))
(1.3715713776648044, ([4, 6], 0.002, 4))
(1.4230491556823253, ([4, 6], 0.002, 5))
(1.5985339686870574, ([4, 6], 0.0025, 1))
(1.3612110362052916, ([4, 6], 0.0025, 2))
(1.4112426564097404, ([4, 6], 0.0025, 3))
(1.620821586996317, ([4, 6], 0.0025, 4))
(1.0422695372104644, ([4, 6], 0.0025, 5))
(2.343464547455311, ([4, 6], 0.003, 1))
(1.1786553087830545, ([4, 6], 0.003, 2))
(0.8068217977881431, ([4, 6], 0.003, 3))
(1.0670056567192077, ([4, 6], 0.003, 4))
(1.4755164444446565, ([4, 6], 0.003, 5))
(1.8088720128536224, ([4, 6], 0.0035, 1))
(1.047417051076889, ([4, 6], 0.0035, 2))
(1.5532976687550544, ([4, 6], 0.0035, 3))
(1.9196519747376442, ([4, 6], 0.0035, 4))
(0.7222639327049255, ([4, 6], 0.0035, 5))
(2.046574919223785, ([4, 6], 0.004, 1))
(1.0955314428210259, ([4, 6], 0.004, 2))
(0.804639885187149, ([4, 6], 0.004, 3))
(0.9961892709732055, ([4, 6], 0.004, 4))
(2.1851339429616927, ([4, 6], 0.004, 5))
(1.495315367639065, ([4, 6], 0.0045000000000000005, 1))
(1.1892207429409027, ([4, 6], 0.0045000000000000005, 2))
(1.8506315708160401, ([4, 6], 0.0045000000000000005, 3))
(1.9250695542097092, ([4, 6], 0.0045000000000000005, 4))
(0.9338483128547669, ([4, 6], 0.0045000000000000005, 5))
(1.3897964805364609, ([4, 6], 0.005000000000000001, 1))
(0.9859385684728622, ([4, 6], 0.005000000000000001, 2))
(0.8157718263864517, ([4, 6], 0.005000000000000001, 3))
(1.4533525661230087, ([4, 6], 0.005000000000000001, 4))
(1.3944986581802368, ([4, 6], 0.005000000000000001, 5))
(1.228668268084526, ([4, 6], 0.0055, 1))
(1.103487906217575, ([4, 6], 0.0055, 2))
(1.9583413735628128, ([4, 6], 0.0055, 3))
(1.308918701171875, ([4, 6], 0.0055, 4))
(2.538680097818374, ([4, 6], 0.0055, 5))
(1.2960967466831206, ([4, 6], 0.006, 1))
(1.363377599477768, ([4, 6], 0.006, 2))
(1.5142760634422303, ([4, 6], 0.006, 3))
(2.061143715858459, ([4, 6], 0.006, 4))
(1.6043046780526637, ([4, 6], 0.006, 5))
(0.8980281264781951, ([4, 6], 0.006500000000000001, 1))
(1.0288602583408355, ([4, 6], 0.006500000000000001, 2))
(1.1164071559906006, ([4, 6], 0.006500000000000001, 3))
(0.7746014091968536, ([4, 6], 0.006500000000000001, 4))
(1.1607386231422425, ([4, 6], 0.006500000000000001, 5))
(1.7290164351463317, ([4, 6], 0.007000000000000001, 1))
(2.041435460805893, ([4, 6], 0.007000000000000001, 2))
(0.759535025715828, ([4, 6], 0.007000000000000001, 3))
(1.0801198945045472, ([4, 6], 0.007000000000000001, 4))
(1.9440075323581696, ([4, 6], 0.007000000000000001, 5))
(1.3907676987946034, ([4, 6], 0.0075, 1))
(1.3986227184534072, ([4, 6], 0.0075, 2))
(1.54859688436985, ([4, 6], 0.0075, 3))
(1.6355683922767639, ([4, 6], 0.0075, 4))
(0.8192763228416442, ([4, 6], 0.0075, 5))
(1.2981624946594237, ([4, 6], 0.008, 1))
(1.6035485402345657, ([4, 6], 0.008, 2))
(1.0452449858188628, ([4, 6], 0.008, 3))
(1.8395619826316831, ([4, 6], 0.008, 4))
(1.0082360226660967, ([4, 6], 0.008, 5))
(1.5056587443351745, ([4, 6], 0.0085, 1))
(1.34987380951643, ([4, 6], 0.0085, 2))
(1.8802751898765564, ([4, 6], 0.0085, 3))
(1.2476117388010024, ([4, 6], 0.0085, 4))
(1.123007583618164, ([4, 6], 0.0085, 5))
(2.251708822384477, ([4, 6], 0.009000000000000001, 1))
(2.0907690451145173, ([4, 6], 0.009000000000000001, 2))
(1.2416986167430877, ([4, 6], 0.009000000000000001, 3))
(0.7839772269725798, ([4, 6], 0.009000000000000001, 4))
(1.127260802745819, ([4, 6], 0.009000000000000001, 5))
(1.1996169269680976, ([4, 6], 0.009500000000000001, 1))
(1.1819345899522304, ([4, 6], 0.009500000000000001, 2))
(2.2642633812427517, ([4, 6], 0.009500000000000001, 3))
(1.3312557377517222, ([4, 6], 0.009500000000000001, 4))
(1.125804846048355, ([4, 6], 0.009500000000000001, 5))
(1.8247418494224548, ([4, 6], 0.01, 1))
(0.7259261224269866, ([4, 6], 0.01, 2))
(1.0947246556282042, ([4, 6], 0.01, 3))
(0.8251191959381103, ([4, 6], 0.01, 4))
(1.4750204668045044, ([4, 6], 0.01, 5))
(1.4228061602115631, ([4, 8], 0.0005, 1))
(1.069541187942028, ([4, 8], 0.0005, 2))
(0.987275879830122, ([4, 8], 0.0005, 3))
(1.0381958624720575, ([4, 8], 0.0005, 4))
(0.716913092136383, ([4, 8], 0.0005, 5))
(1.8060878173112869, ([4, 8], 0.001, 1))
(1.6781765136867761, ([4, 8], 0.001, 2))
(1.028946830689907, ([4, 8], 0.001, 3))
(1.1980179265737534, ([4, 8], 0.001, 4))
(0.7796226656436919, ([4, 8], 0.001, 5))
(0.8092374134063721, ([4, 8], 0.0015, 1))
(0.7126806573867797, ([4, 8], 0.0015, 2))
(0.7358084487095475, ([4, 8], 0.0015, 3))
(1.4528354823589325, ([4, 8], 0.0015, 4))
(1.1723363853991031, ([4, 8], 0.0015, 5))
(0.9646516890525817, ([4, 8], 0.002, 1))
(1.2472315967082976, ([4, 8], 0.002, 2))
(1.0215265989303588, ([4, 8], 0.002, 3))
(0.9596265957355499, ([4, 8], 0.002, 4))
(1.220595489501953, ([4, 8], 0.002, 5))
(2.4825229406356812, ([4, 8], 0.0025, 1))
(1.4392346263527869, ([4, 8], 0.0025, 2))
(0.6408326424360274, ([4, 8], 0.0025, 3))
(2.0577083349823955, ([4, 8], 0.0025, 4))
(1.636950433254242, ([4, 8], 0.0025, 5))
(1.2864565584659577, ([4, 8], 0.003, 1))
(2.037402978658676, ([4, 8], 0.003, 2))
(2.190520463943481, ([4, 8], 0.003, 3))
(1.8507968502044676, ([4, 8], 0.003, 4))
(0.6285025119781493, ([4, 8], 0.003, 5))
(1.2027161806821822, ([4, 8], 0.0035, 1))
(1.5654635846614837, ([4, 8], 0.0035, 2))
(1.966938030719757, ([4, 8], 0.0035, 3))
(1.1019748151302338, ([4, 8], 0.0035, 4))
(1.4420787595212459, ([4, 8], 0.0035, 5))
(1.278798818707466, ([4, 8], 0.004, 1))
(1.0951583836078644, ([4, 8], 0.004, 2))
(1.537137246131897, ([4, 8], 0.004, 3))
(1.3359609157443046, ([4, 8], 0.004, 4))
(1.0027236616238953, ([4, 8], 0.004, 5))
(1.1880301312208175, ([4, 8], 0.0045000000000000005, 1))
(1.1452931852340698, ([4, 8], 0.0045000000000000005, 2))
(1.641249398201704, ([4, 8], 0.0045000000000000005, 3))
(1.4609826600551608, ([4, 8], 0.0045000000000000005, 4))
(2.0158681829720733, ([4, 8], 0.0045000000000000005, 5))
(1.3585412561893464, ([4, 8], 0.005000000000000001, 1))
(0.47913208901882165, ([4, 8], 0.005000000000000001, 2))
(0.6226818386316298, ([4, 8], 0.005000000000000001, 3))
(1.5024608496427536, ([4, 8], 0.005000000000000001, 4))
(1.7572083640098572, ([4, 8], 0.005000000000000001, 5))
(2.1527434082031247, ([4, 8], 0.0055, 1))
(1.4750757920742035, ([4, 8], 0.0055, 2))
(1.3887844324111938, ([4, 8], 0.0055, 3))
(1.5313530266880988, ([4, 8], 0.0055, 4))
(0.8044658288955688, ([4, 8], 0.0055, 5))
(0.87072980260849, ([4, 8], 0.006, 1))
(1.1580894231796264, ([4, 8], 0.006, 2))
(1.1382923516631127, ([4, 8], 0.006, 3))
(1.519059200644493, ([4, 8], 0.006, 4))
(1.5838203401565552, ([4, 8], 0.006, 5))
(1.6121101216077804, ([4, 8], 0.006500000000000001, 1))
(0.9041567817926406, ([4, 8], 0.006500000000000001, 2))
(1.5188542828559874, ([4, 8], 0.006500000000000001, 3))
(1.28784705555439, ([4, 8], 0.006500000000000001, 4))
(1.3190206348896027, ([4, 8], 0.006500000000000001, 5))
(1.039725821018219, ([4, 8], 0.007000000000000001, 1))
(0.9595446691513061, ([4, 8], 0.007000000000000001, 2))
(1.7449724197387695, ([4, 8], 0.007000000000000001, 3))
(1.7204102903604508, ([4, 8], 0.007000000000000001, 4))
(1.371565847158432, ([4, 8], 0.007000000000000001, 5))
(1.107973539829254, ([4, 8], 0.0075, 1))
(2.2334971876144407, ([4, 8], 0.0075, 2))
(0.9878409713506698, ([4, 8], 0.0075, 3))
(0.8962528572082519, ([4, 8], 0.0075, 4))
(1.1379699766635896, ([4, 8], 0.0075, 5))
(1.7271922760307787, ([4, 8], 0.008, 1))
(2.148348687887192, ([4, 8], 0.008, 2))
(0.6508264452219008, ([4, 8], 0.008, 3))
(1.655925414085388, ([4, 8], 0.008, 4))
(1.050577839642763, ([4, 8], 0.008, 5))
(1.3116031713485719, ([4, 8], 0.0085, 1))
(1.98762545466423, ([4, 8], 0.0085, 2))
(1.3852392494678498, ([4, 8], 0.0085, 3))
(0.9403620467185974, ([4, 8], 0.0085, 4))
(2.0011018962860105, ([4, 8], 0.0085, 5))
(1.410273376107216, ([4, 8], 0.009000000000000001, 1))
(1.2029032141566276, ([4, 8], 0.009000000000000001, 2))
(1.4305697057247162, ([4, 8], 0.009000000000000001, 3))
(1.1285248906612395, ([4, 8], 0.009000000000000001, 4))
(1.392049346923828, ([4, 8], 0.009000000000000001, 5))
(0.9168010622262954, ([4, 8], 0.009500000000000001, 1))
(1.14752045750618, ([4, 8], 0.009500000000000001, 2))
(1.1679257944226265, ([4, 8], 0.009500000000000001, 3))
(1.6587198052406311, ([4, 8], 0.009500000000000001, 4))
(1.7222452485859392, ([4, 8], 0.009500000000000001, 5))
(1.4859980554580687, ([4, 8], 0.01, 1))
(0.9188879259526729, ([4, 8], 0.01, 2))
(1.1664803564548492, ([4, 8], 0.01, 3))
(1.0695447790622712, ([4, 8], 0.01, 4))
(1.359665858745575, ([4, 8], 0.01, 5))
(0.8189357743263246, ([4, 10], 0.0005, 1))
(1.323973186314106, ([4, 10], 0.0005, 2))
(1.0827772903442383, ([4, 10], 0.0005, 3))
(1.7125433106422423, ([4, 10], 0.0005, 4))
(2.045461076557636, ([4, 10], 0.0005, 5))
(1.1725747913122178, ([4, 10], 0.001, 1))
(1.7384914170205594, ([4, 10], 0.001, 2))
(1.3032754164040088, ([4, 10], 0.001, 3))
(1.8991834731101989, ([4, 10], 0.001, 4))
(0.6812584847807883, ([4, 10], 0.001, 5))
(1.4374383065700531, ([4, 10], 0.0015, 1))
(1.6627042338848113, ([4, 10], 0.0015, 2))
(0.8626226902008056, ([4, 10], 0.0015, 3))
(1.451807577520609, ([4, 10], 0.0015, 4))
(1.2768250465393067, ([4, 10], 0.0015, 5))
(1.7472193554639817, ([4, 10], 0.002, 1))
(0.8310964167118072, ([4, 10], 0.002, 2))
(0.9031980097293854, ([4, 10], 0.002, 3))
(0.9116595808267594, ([4, 10], 0.002, 4))
(1.2673426125049592, ([4, 10], 0.002, 5))
(1.8377140372991563, ([4, 10], 0.0025, 1))
(0.9938500807285309, ([4, 10], 0.0025, 2))
(1.0036983594894409, ([4, 10], 0.0025, 3))
(0.8973992124795913, ([4, 10], 0.0025, 4))
(1.0502842519432307, ([4, 10], 0.0025, 5))
(0.9617251846790313, ([4, 10], 0.003, 1))
(1.2922776267528533, ([4, 10], 0.003, 2))
